name,E125_1,E125_2,E145_1,E145_2,P0_1,P0_2,P07_1,P07_2,P21_1,P21_2,Adult_1,Adult_2
ENSMUSG00000032062,96.88863674,72.93996655,76.2602699,119.3015366,202.9998792,235.7919557,179.8179823,221.9613256,354.4047434,372.2233012,185.8294064,293.1841215
ENSMUSG00000032064,546.7287359,519.6972616,401.2919057,434.0107623,455.5772866,834.6286688,443.6630592,503.9613704,161.6177983,397.2047308,52.19927146,211.2650287
ENSMUSG00000032066,3.844787172,1.402691664,4.442345819,10.28461522,115.9042214,213.335579,436.9408917,312.929082,483.698982,540.8479511,555.4002484,469.9569006
ENSMUSG00000032067,404.4716105,457.2774826,409.4362064,447.7235826,606.3197711,629.5270946,772.2089989,784.1420602,1645.038304,1793.666646,4645.73516,4727.593959
ENSMUSG00000032068,9.996446647,7.714804154,19.99055619,18.5123074,97.8151233,84.58568571,90.74926212,102.7935647,1811.273754,1488.893205,2422.046196,2099.715694
ENSMUSG00000032076,1028.09609,835.3028861,2195.999617,2405.22868,1612.609601,1855.645264,1199.90691,1041.580811,507.9416518,274.7957257,164.9496978,36.64801519
ENSMUSG00000032077,674.37567,610.8722198,641.9189709,556.054863,326.9436998,347.3252935,356.2748809,209.2258397,302.4561654,203.5986513,400.8904048,159.5266543
ENSMUSG00000032078,798.9467744,894.215936,700.4098575,1028.461522,869.6166441,718.6040556,436.1006207,525.793632,630.3094134,720.7142443,1369.708883,590.6797742
ENSMUSG00000032080,1.537914869,34.36594578,35.53876656,34.96769175,4988.571288,6514.594892,2874.566905,3217.529544,73.88242208,42.46843034,14.61579601,15.09035919
ENSMUSG00000032081,0,0.701345832,0,0.685641015,285.4057707,325.6174627,105.0338682,114.6193731,1.154412845,18.73607221,64.72709661,0
ENSMUSG00000032083,73.8199137,80.6547707,310.9642074,473.7779412,7778.982169,9579.890316,1739.360857,1923.05837,111.978046,81.18964624,16.70376687,40.95954638
ENSMUSG00000032085,1058.08543,912.4509277,8498.947944,9014.122421,25541.80658,31906.76862,41695.08459,36978.39298,93495.89631,115547.8555,198632.8437,182875.7515
ENSMUSG00000032086,1032.709834,868.2661402,1287.539897,1158.733315,1386.160891,1253.065822,1210.830432,1278.096977,467.5372022,638.2755266,346.6031625,327.6763711
ENSMUSG00000032091,28.45142507,40.67805827,521.9756338,556.740504,2151.262746,2675.303015,2177.14202,2437.935871,5436.130087,5683.275237,6405.894594,8418.264665
ENSMUSG00000032092,471.3709073,453.7707534,771.4873906,829.6256279,1132.913517,937.1794559,1073.025997,1104.348563,1790.494323,1698.737214,607.5995198,797.6332717
ENSMUSG00000032094,3.075829738,1.402691664,0,0.685641015,13.39933196,5.98836713,41.17327633,12.7354859,176.6251653,39.97028738,947.9387698,146.5920607
ENSMUSG00000032096,6220.096687,5268.509891,5849.088662,5730.587601,6468.527503,7093.220866,5801.230608,5921.091264,6290.395592,5223.616932,4209.349251,4175.717966
ENSMUSG00000032097,10573.93368,10005.39964,8008.809122,7963.034745,5694.046116,4914.203776,5501.25388,5396.20731,2879.105635,2906.589335,2870.95993,1437.895655
ENSMUSG00000032101,262.2144851,268.6154537,168.8091411,163.8682025,40.86796247,68.1176761,26.88867026,17.28387372,50.79416518,12.49071481,0,92.69792077
ENSMUSG00000032103,452.1469714,495.8515033,386.4840863,405.8994807,308.184635,354.8107525,315.1016046,261.9871384,293.2208626,449.665733,396.7144631,571.2778838
ENSMUSG00000032105,3.844787172,2.805383329,16.28860134,14.39846131,313.5443678,267.9794291,320.9835012,355.6839275,455.9930738,455.9110904,565.8401027,510.916447
ENSMUSG00000032109,138.4123382,147.9839706,185.8381334,217.3482017,746.3427901,750.7915289,471.3920004,523.0645993,385.5738902,252.3124391,325.7234539,163.8381855
ENSMUSG00000032112,824.3223697,947.5182193,801.1030294,719.2374245,660.5870656,815.9150215,800.7782111,717.735598,1871.303222,1698.737214,2177.753605,2082.469569
ENSMUSG00000032113,1026.558175,1008.535307,681.1596923,776.8312697,126.623687,108.5391542,210.0677364,167.3806718,437.5224682,123.6580766,524.0806855,437.6204166
ENSMUSG00000032114,216.8459965,231.4441246,496.8023408,270.1425598,1153.682482,1003.80004,535.2525923,493.9549172,1225.986441,821.8890342,737.0537131,592.8355398
ENSMUSG00000032115,4485.328715,3463.245719,3219.960328,3343.185588,2322.774195,2201.473466,2044.37921,2741.768178,1862.067919,1356.491628,540.7844524,1058.480909
ENSMUSG00000032116,4443.805013,2893.051558,3803.388412,3621.55584,4560.462632,4085.563475,3348.479718,3090.174685,3507.106223,2935.317979,2138.082159,1519.814747
ENSMUSG00000032118,502.1292047,559.6739741,332.4355455,300.3107645,239.8480421,388.4953176,347.0319005,282.9097224,315.1547067,292.2827265,578.3679278,280.2495279
ENSMUSG00000032119,658.9965213,723.087553,595.2743398,419.612301,426.7687229,518.7423026,279.8102249,294.7355307,839.2581383,293.5317979,96.04665949,409.5954638
ENSMUSG00000032120,183.7808268,227.2360496,240.6270652,253.6871755,949.3426693,927.4483593,850.3541969,751.3936679,1033.199496,1039.227472,937.4989155,625.1720238
ENSMUSG00000032121,270.6730169,194.9741413,208.7902535,226.9471759,194.2903134,163.9315502,195.7831303,211.0451948,288.6032112,492.1341634,745.4055965,1099.440456
ENSMUSG00000032122,76.12678601,65.22516239,37.0195485,37.71025581,263.296873,190.8792023,978.0753806,1283.555043,1243.302634,1817.399004,4399.354599,3134.483181
ENSMUSG00000032123,743.5818391,609.4695282,593.0531669,523.1440943,708.154694,884.0326976,542.8150308,525.793632,616.4564592,721.9633158,315.2835996,631.6393206
ENSMUSG00000032125,389.0924618,389.9482827,531.6007164,534.7999915,466.2967522,309.1494531,441.1422464,455.7484596,393.6547801,137.3978629,41.75941717,0
ENSMUSG00000032126,1127.291599,1690.944801,943.9984866,1006.52101,553.3924099,705.8787755,724.313555,691.3549486,1038.97156,1020.4914,1887.525656,1629.758793
ENSMUSG00000032127,935.0522402,890.007861,747.7948796,729.5220397,1513.454545,1217.884165,842.7917583,867.832396,1198.280533,885.5916798,302.7557745,711.4026477
ENSMUSG00000032135,1672.48242,1491.762585,2803.860603,2456.651756,5330.92422,4617.779603,3768.615191,4802.18786,1404.920432,1540.105136,576.279957,607.925899
ENSMUSG00000032171,1490.239508,1460.903368,1014.335629,1044.916906,779.84112,739.5633406,652.0502537,718.6452755,1142.868717,1176.625335,2315.559682,2052.28885
ENSMUSG00000032175,319.8862927,379.4280952,547.1489268,503.9461458,646.517767,848.8510407,744.4800577,797.7872236,492.9342848,379.7177301,1277.838165,599.3028366
ENSMUSG00000032178,5426.532615,6547.764689,4697.040313,4244.803522,1952.282666,1809.235419,1822.547681,2027.67129,1044.743625,694.4837432,862.3319646,666.1315702
ENSMUSG00000032179,974.2690694,922.9711151,718.9196318,638.3317847,547.3627105,345.0796559,880.6039509,813.2517422,614.1476335,728.2086732,471.881414,431.1531198
ENSMUSG00000032180,901.9870706,884.3970944,659.6883542,776.8312697,338.333132,403.4662354,391.5662606,342.9484416,624.5373491,465.9036623,1398.940475,901.1100205
ENSMUSG00000032181,82.27844548,21.7417208,339.8394552,291.3974313,454.2373534,398.97496,520.9679862,320.2065025,187.0148809,829.3834631,125.2782515,120.7228736
ENSMUSG00000032182,234.5320175,253.1858454,248.7713659,237.9174321,462.2769526,476.8237327,353.7540681,357.5032826,579.5152482,643.2718125,1183.879477,1196.449908
ENSMUSG00000032185,3696.378387,3719.938294,3027.458676,3009.278414,1363.382027,1389.301174,1427.620336,1665.61962,480.2357435,627.0338833,336.1633082,357.8570895
ENSMUSG00000032186,546.7287359,475.5124742,630.0727154,730.2076807,893.7354416,821.1548427,867.1596158,743.2065698,165.0810368,158.632078,58.46318404,60.36143678
ENSMUSG00000032187,8979.115962,10741.11142,6649.451301,6706.254765,3098.595515,3256.174627,2884.650156,3293.032782,1229.44968,1054.21633,601.3356073,808.4120997
ENSMUSG00000032192,525.1979277,534.4255241,462.0039652,337.3353793,323.5938668,341.3369264,361.3165066,293.8258532,481.3901564,513.3683785,503.2009769,620.8604926
ENSMUSG00000032193,1677.096164,1682.528651,2806.822167,2929.744056,2286.595999,2101.916863,2224.197193,3284.845684,1842.442901,1071.70333,1580.59394,834.2812869
ENSMUSG00000032194,2592.155511,2661.607433,2256.711676,2080.234839,1875.906474,1566.70655,2264.530198,2187.774541,518.3313674,780.6696754,521.9927146,713.5584133
ENSMUSG00000032198,1340.292808,1778.61303,1203.875717,1261.579467,1199.24021,928.1969052,1664.576743,1995.832575,719.1992024,577.071024,148.245931,353.5455583
ENSMUSG00000032199,7525.786411,7009.951593,5518.133899,5286.977865,3388.691052,3432.831457,3036.739197,2923.703691,2671.311323,2679.258326,2935.687027,3119.392822
ENSMUSG00000032202,154.5604443,131.8530164,262.8387943,281.112816,1081.326089,1140.783938,714.2303037,708.6388223,808.0889915,918.0675383,799.6928388,1019.677128
ENSMUSG00000032212,2092.333179,2298.310292,1925.756913,1934.193303,1893.995572,2054.758472,1493.16147,1818.44545,742.2874593,528.3572363,208.7970859,396.6608703
ENSMUSG00000032215,1817.046418,1675.515193,1270.510904,1239.638955,892.3955084,893.7637942,661.2932341,703.180757,1342.582139,1195.361407,1747.631609,1700.899058
ENSMUSG00000032216,71174.70013,67798.40025,63353.03412,60009.35853,35535.69832,34240.7347,28918.76486,29026.90139,8149.000273,7951.589046,4558.040384,3410.421178
ENSMUSG00000032217,1051.93377,1000.119157,938.0753589,884.476909,721.554026,613.8076308,909.173163,730.4710839,624.5373491,588.3126674,615.9514033,715.7141789
ENSMUSG00000032218,1813.20163,1895.036439,1746.582298,1853.973304,659.2471324,826.394664,810.8614624,814.1614198,795.3904502,888.0898227,899.91544,1629.758793
ENSMUSG00000032220,833.5498589,885.0984402,703.3714214,734.3215268,1749.952754,1424.482831,1624.243738,1792.974479,853.1110924,690.7365288,417.5941717,685.5334605
ENSMUSG00000032221,882.7631347,668.3825781,525.6775886,473.0923002,85.08575794,142.2237193,196.6234012,221.9613256,43.86768811,71.1970744,73.07898005,34.49224959
ENSMUSG00000032226,3.075829738,3.506729161,136.9723294,140.556408,2872.146805,2428.282871,978.9156515,1001.554998,3512.878287,4624.062621,5140.584254,5889.551617
ENSMUSG00000032228,5836.386927,5436.832891,4568.212284,4511.517877,3530.723971,3359.47396,2577.951261,2591.67138,1378.368937,1250.320552,1213.111069,905.4215517
ENSMUSG00000032231,3012.006271,2000.939659,3824.11936,3505.682508,9540.324354,12991.01394,11810.00814,12704.55686,26423.35561,23928.46235,17263.34306,19643.33614
ENSMUSG00000032232,7298.943967,9469.571426,1448.945128,1240.324596,2441.358283,1886.335646,2250.245592,2419.74232,498.706349,272.2975828,246.3805613,196.1746695
ENSMUSG00000032235,656.689649,648.7448948,556.0336184,494.3471716,319.5740672,398.2264142,300.8169985,385.7032871,290.9120369,382.2158731,448.9137346,513.0722126
ENSMUSG00000032238,179.9360397,159.2055039,172.511096,108.3312803,267.3166726,187.1364728,221.8315296,283.8194,407.5077343,146.1413632,223.4128819,73.29603037
ENSMUSG00000032239,738.9680945,694.3323739,838.8629689,812.4846025,797.9302181,792.7100988,660.4529632,606.7549352,1201.743772,1230.335408,1444.875834,1468.076373
ENSMUSG00000032243,14.61019125,25.24844996,277.6466137,258.4866626,91.11545732,56.14094184,74.78411415,63.67742948,64.64711932,48.71378774,4.175941717,6.467296798
ENSMUSG00000032244,3922.451873,3519.353386,3330.278583,3298.618922,1587.820837,1693.210806,1625.084009,1439.109906,1373.751286,1116.669904,1092.008759,663.9758046
ENSMUSG00000032245,452.1469714,590.5331907,878.8440813,984.5804972,1220.679141,1336.154416,746.1605996,855.0969101,621.0741106,567.0784522,524.0806855,435.464651
ENSMUSG00000032246,79.97157318,88.36957485,706.3329853,643.8169129,2008.559861,2464.213074,2725.838947,2350.606825,8632.699255,8205.150556,16050.23199,15157.18793
ENSMUSG00000032249,9055.242748,8031.81247,6334.044748,5928.737855,2440.688316,2509.125828,2679.624045,2505.252011,3034.951369,2648.031539,3238.442802,3054.719854
ENSMUSG00000032251,295.2796548,251.0818079,197.684389,152.2123053,122.6038874,114.5275214,140.3252479,70.04517243,120.0589359,136.1487914,208.7970859,79.76332717
ENSMUSG00000032252,1263.397065,1095.50219,1123.173101,1125.822546,1370.081693,1245.580363,1173.01824,1288.103431,861.1919824,622.0375973,334.0753374,571.2778838
ENSMUSG00000032253,2510.646023,3325.781936,2283.365751,2190.623042,1051.847559,931.1910887,1004.12378,1241.709875,856.574331,485.888806,904.0913817,597.147071
ENSMUSG00000032254,2225.362815,2367.042184,1950.189815,1949.963046,654.5573662,1037.484605,1078.067623,1319.942145,416.743037,327.2567279,371.6588128,202.6419663
ENSMUSG00000032258,371.4064408,348.5688786,380.5609585,348.3056355,103.8448227,149.7091783,120.1587452,206.496807,13.85295414,219.8365806,85.6068052,34.49224959
ENSMUSG00000032261,439.8436525,317.709662,583.4280843,580.0522985,2664.45716,3024.125401,2826.671461,2736.310112,3473.628251,3909.593734,2635.019223,2990.046886
ENSMUSG00000032262,172.2464653,156.4001206,199.1651709,174.8384588,196.9701798,193.8733858,526.0096119,565.8194448,13.85295414,13.73978629,133.6301349,2.155765599
ENSMUSG00000032263,350.6445901,363.2971411,315.4065532,333.2215332,182.2309146,140.7266276,216.7899039,231.9677788,213.5663763,168.6246499,292.3159202,457.022307
ENSMUSG00000032264,902.756028,1011.34069,728.5447144,841.9671661,425.4287897,512.0053896,547.8566565,638.5936499,571.4343583,545.844237,768.3732759,657.5085078
ENSMUSG00000032265,121.4952746,75.74534987,674.4961736,741.863578,1321.844098,1016.52532,1198.226368,1124.361469,2109.112268,2209.607449,2039.947529,1519.814747
ENSMUSG00000032267,1074.233536,1078.66989,941.0369228,977.724087,685.3758297,580.8716116,872.2012414,661.335589,639.5447161,615.7922399,576.279957,400.9724015
ENSMUSG00000032268,4.613744606,0.701345832,7.403909699,7.542051162,58.28709402,32.93601922,157.1306668,121.8967936,157.0001469,97.42757549,283.9640368,66.82873358
ENSMUSG00000032269,1.537914869,1.402691664,19.99055619,32.22512769,117.2441546,108.5391542,385.684364,332.9419884,202.0222479,167.3755784,37.58347545,34.49224959
ENSMUSG00000032271,8.458531779,7.013458322,19.99055619,15.76974334,31.4884301,29.19328976,94.1103459,88.23872371,159.3089726,169.8737214,444.7377929,372.9474487
ENSMUSG00000032278,47.67536093,77.84938737,37.75993947,87.07640887,637.1382346,674.439848,1336.871074,1568.28412,1460.332249,1114.171761,1319.597583,558.3432902
ENSMUSG00000032279,1624.807059,1394.97686,1853.198598,2286.612784,2084.266086,2285.310606,2471.236851,2697.193977,6823.734327,6240.361117,9053.441643,9920.833288
ENSMUSG00000032280,3108.12595,2933.729616,2353.702893,2105.603556,1812.259647,2757.643063,1153.692008,1329.038921,529.8754958,518.3646645,260.9963573,737.2718349
ENSMUSG00000032285,87.66114752,118.5274456,127.3472468,136.4425619,152.7523843,147.4635406,165.5333763,151.9161532,242.4266974,328.5057994,146.1579601,254.3803407
ENSMUSG00000032288,583.6386927,650.8489323,588.6108211,585.5374266,747.6827233,820.4062968,506.6833801,412.0839365,1125.552524,1132.907833,1837.414355,1396.936108
ENSMUSG00000032289,1066.543962,1246.99289,3487.981859,3448.088663,1191.870578,1312.949493,1467.113071,1747.4906,172.0075139,127.405291,75.16695091,84.07485837
ENSMUSG00000032290,2068.495499,2191.00438,1470.416466,1397.336388,1536.903376,1555.478362,1642.729698,1472.767976,1105.927505,910.5731094,630.5671993,799.7890373
ENSMUSG00000032291,306.0450589,300.1760162,72.55831505,29.48256363,10.04949897,10.47964248,20.16650269,30.01935961,60.02946794,37.47214442,39.67144631,51.73837438
ENSMUSG00000032293,3347.271712,3687.676386,3134.074976,3151.891745,2671.826793,2539.067663,2346.03648,2198.690672,1927.869451,2224.596307,2670.514728,2373.497925
ENSMUSG00000032294,30038.55322,31303.86987,27849.06594,28865.48672,8623.140082,9358.320733,11634.39151,12947.44077,16740.14067,16646.37562,17860.50272,17660.03179
ENSMUSG00000032295,484.4431837,744.8292738,834.4206231,637.6461437,840.1381138,690.9078576,499.1209416,1279.006655,811.55223,492.1341634,551.2243066,441.9319478
ENSMUSG00000032297,5.382702041,15.42960831,55.52932274,61.70769133,129.97352,212.5870331,248.7201999,191.0322884,256.2796516,82.43871772,100.2226012,312.5860119
ENSMUSG00000032298,63.82346706,94.68168734,105.8759087,91.87589598,80.39599175,89.07696106,149.5682283,103.7032423,315.1547067,143.6432203,465.6175014,284.5610591
ENSMUSG00000032299,521.3531405,544.2443658,517.533288,473.0923002,657.9071992,591.3512541,718.4316584,500.3226602,1103.61868,1441.428489,2868.87196,2614.943672
ENSMUSG00000032300,1998.520372,1994.627547,1203.875717,1558.462027,870.9565773,671.4456645,547.8566565,773.2259294,225.1105048,378.4686586,350.7791042,450.5550102
ENSMUSG00000032301,3206.552501,3507.430507,2407.011043,2705.539444,1995.830495,2272.585326,2313.265913,1770.23254,4240.15838,4101.950742,2879.311814,3712.228362
ENSMUSG00000032303,71.5130414,41.3794041,558.2547913,648.6164,451.557487,600.3338048,489.0376903,409.3549038,144.3016056,167.3755784,73.07898005,12.9345936
ENSMUSG00000032305,426.0024187,446.7572951,863.2958709,455.9512748,324.9338,365.2903949,330.2264816,350.2258621,371.7209361,237.3235813,927.0590612,890.3311925
ENSMUSG00000032306,519.0462682,495.1501575,547.8893177,634.2179386,865.5968445,870.5588715,994.0405285,1122.542114,2094.104901,2200.863949,2457.5417,2880.102841
ENSMUSG00000032307,1010.410069,789.715407,1016.556802,961.2687027,895.0753748,894.5123401,809.1809205,825.9872281,1119.78046,878.0972509,1098.272672,1172.736486
ENSMUSG00000032308,93.812807,198.4808705,188.0593064,153.5835873,215.7292445,237.2890475,288.2129343,354.77425,182.3972295,241.0707958,73.07898005,86.23062397
ENSMUSG00000032309,1065.775004,1001.521848,769.2662177,859.1081915,733.6134247,683.4223987,675.5778402,706.8194672,1268.699717,709.472601,455.1776472,1123.153877
ENSMUSG00000032312,2037.737201,2233.08513,2020.526957,2234.504067,1654.14753,2008.348626,1725.916522,2054.051939,2546.634736,1588.818923,2156.873897,2584.762953
ENSMUSG00000032314,1724.002568,1698.659606,1845.794688,1850.545099,2467.48698,2521.851108,3285.459397,3099.27146,6427.770721,6266.591618,8589.912112,8372.993587
ENSMUSG00000032316,998.8757073,1389.366094,1115.028801,1217.012801,1239.438206,908.734712,1245.281541,1100.709852,1205.20701,1575.079137,1482.45931,2349.784503
ENSMUSG00000032318,472.9088222,514.7878408,55.52932274,53.47999915,46.89766185,62.12930897,50.41625673,53.67097628,19.62501836,6.245357403,0,2.155765599
ENSMUSG00000032320,4233.879634,3865.818227,2881.601655,2671.257393,1563.032073,1711.175907,1468.793613,1516.432499,2079.097534,2098.440087,2718.538058,2770.158795
ENSMUSG00000032323,9.227489213,5.610766657,29.6156388,39.76717886,690.0655959,711.8671426,158.8112087,177.387125,23.0882569,59.95543107,2.087970859,47.42684318
ENSMUSG00000032324,4429.96378,3971.721448,4154.333732,4187.209677,6223.989695,6646.338969,4887.015819,4491.078133,7802.676419,9246.876171,12799.26136,11020.27374
ENSMUSG00000032327,422.9265889,517.5932241,310.2238164,292.7687133,53.59732783,38.17584045,15.12487702,11.82580833,1.154412845,36.22307294,8.351883434,0
ENSMUSG00000032328,1653.258484,1554.88371,1799.150057,1891.68356,2837.308542,2818.275281,3094.717892,2699.013332,5875.961381,5392.241582,9995.1165,9610.403041
ENSMUSG00000032329,2009.285776,2104.738842,1807.294358,1684.619973,1076.636323,902.7463449,1050.338682,936.0582133,468.6916151,543.3460941,444.7377929,448.3992446
ENSMUSG00000032330,2523.7183,2600.590346,2166.383978,2301.696887,3915.284798,4230.781377,4247.56963,3885.232876,12715.85749,11886.16421,30405.03164,26716.40307
